p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1143	8.91308803647872e-18	0.250845707741419	0.333	0.108	9.35670438463577e-17	0	NRIP1
1144	1.01992987209354e-17	0.326730516620972	0.729	0.431	1.06987769446644e-16	0	STMP1
1145	1.05198335188021e-17	-0.43422626606471	0.088	0.345	1.1018225631518e-16	0	ODF2L
1146	1.10921285773941e-17	-0.559573830441531	0.366	0.579	1.16088059951709e-16	0	PRMT2
1147	1.11043927496197e-17	-0.378707638496489	0.004	0.232	1.16128171101376e-16	0	TRAT1
1148	1.16116823153512e-17	0.259267534937548	0.396	0.146	1.21249204343694e-16	0	CEBPG
1149	1.16609033115436e-17	0.270011191045035	0.443	0.173	1.21670925234765e-16	0	FAM91A1
1150	1.56914559065559e-17	-0.990393302760661	0.004	0.232	1.63231436707699e-16	0	PRF1
1151	1.58403921510504e-17	-0.365899842440289	0	0.224	1.64532218021431e-16	0	CD5
1152	1.66213621246759e-17	-1.71124000887746	0.033	0.27	1.72513956701704e-16	0	CCL5
1153	1.67188996617225e-17	0.267486183969824	0.418	0.161	1.73395636325982e-16	0	SERTAD2
1154	1.81788998338204e-17	0.260054407225178	0.425	0.168	1.88395776833114e-16	0	ARL8B
1155	2.04483441165023e-17	-0.369145027078113	0.004	0.229	2.11459206847646e-16	0	SCML4
1156	2.04504220954814e-17	0.306605958261911	0.612	0.305	2.11459206847646e-16	0	UQCRC1
1157	2.30221379693301e-17	-0.402650788378231	0.004	0.228	2.37338253182323e-16	0	TNFRSF25
1158	2.35787134909399e-17	0.303403203608742	0.473	0.203	2.42894256477722e-16	0	NXF1
1159	3.16919430751648e-17	0.266726400981204	0.473	0.204	3.25013501097725e-16	0	ARF3
1160	3.19183499066574e-17	0.337331741923834	0.674	0.369	3.27091840226482e-16	0	WNK1
1161	3.58634769811252e-17	-1.60592069541022	0.015	0.242	3.66702055279167e-16	0	CD79A
1162	3.59201531652749e-17	0.266885186324381	0.458	0.191	3.67009102036596e-16	0	POLK
1163	3.75197406748278e-17	-0.411178091303351	0.22	0.469	3.82784732084743e-16	0	TMEM243
1164	4.13752605633363e-17	0.413931982057388	1	0.99	4.21807153026521e-16	0	H3-3B
1165	4.75457587034905e-17	-0.373943664390329	0.004	0.224	4.83996847467239e-16	0	SH2D1A
1166	4.94693321622784e-17	-0.410361075578104	0.502	0.694	5.02834768908531e-16	0	DDX24
1167	5.090064094263e-17	0.318547881716917	0.919	0.781	5.17001864087643e-16	0	LSP1
1168	5.4068729257208e-17	-0.39259490967557	0.839	0.894	5.48371581781683e-16	0	UBB
1169	6.1961414127798e-17	0.255145366368271	0.491	0.21	6.27957731259869e-16	0	MAP3K11
1170	6.29696332837936e-17	0.262665305753615	0.355	0.127	6.37706440601242e-16	0	TTC7A
1171	6.37255213901782e-17	0.252694782258158	0.458	0.189	6.44887293245352e-16	0	KIAA0100
1172	6.43748219829646e-17	0.290877445805338	0.513	0.224	6.50979752695574e-16	0	COMMD9
1173	6.90569776871805e-17	0.324221105425812	0.707	0.417	6.97303338479133e-16	0	XRN2
1174	7.358967006733e-17	-0.474744121763841	0.26	0.489	7.41984279529528e-16	0	SYTL1
1175	7.77520850201232e-17	-0.36958926519127	0.015	0.239	7.83379273578754e-16	0	FLT3LG
1176	8.45045312475652e-17	0.341884271014114	0.886	0.658	8.5079013806485e-16	0	STK17B
1177	8.57781545019518e-17	0.302562988846914	0.615	0.326	8.62352205806848e-16	0	HADHB
1178	1.13092867374623e-16	0.290036743392389	0.568	0.278	1.13195143458573e-15	0	RAF1
1179	1.13170487578926e-16	0.306258179308571	0.659	0.349	1.13195143458573e-15	0	PCMT1
1180	1.16041636915101e-16	-0.46258560652447	0.201	0.435	1.15982689784592e-15	0	PDE7A
1181	1.16339752135045e-16	0.313910782502438	0.996	0.955	1.16196331120811e-15	0	JUNB
1182	1.17983946628268e-16	0.261978097753526	0.399	0.154	1.17753108471822e-15	0	PPTC7
1183	1.24865462882358e-16	-1.22464561172647	0.015	0.235	1.24260984124184e-15	0	MS4A1
1184	1.30059191515341e-16	-0.38270246031158	0.026	0.252	1.29336118753848e-15	0	TRAF5
1185	1.32989806443049e-16	0.289392160086613	0.527	0.249	1.32155021943731e-15	0	AHCYL1
1186	1.34182813572392e-16	0.258318808336463	0.491	0.218	1.33244404566154e-15	0	PSEN1
1187	1.36095538003176e-16	0.292183629006613	0.919	0.691	1.35046386521451e-15	0	SEC61B
1188	1.44564043945574e-16	-0.413345275865957	0.007	0.224	1.43243206997295e-15	0	PRR5
1189	1.49356759355667e-16	0.28002874628565	0.509	0.228	1.47885740230453e-15	0	RIOK3
1190	1.52817202262733e-16	0.257838116938449	0.509	0.232	1.51094854756972e-15	0	EIF4G1
1191	1.68583424817029e-16	0.327413613935924	0.886	0.669	1.66206120973868e-15	0	PRR13
1192	1.82449772580245e-16	-1.03773323932036	0.011	0.229	1.79748263072082e-15	0	CST7
1193	2.19706786241945e-16	0.303545069485462	0.762	0.445	2.15836060407297e-15	0	IL10RA
1194	2.53186187773672e-16	0.334892133595038	0.864	0.604	2.4837132223695e-15	0	AKAP13
1195	2.54245698326681e-16	0.278640555817805	0.465	0.202	2.49233167477109e-15	0	TPD52L2
1196	2.67031777251007e-16	-0.425177363758696	0.154	0.385	2.6120942244873e-15	0	HMOX2
1197	2.79731486487358e-16	-0.400102773760451	0.802	0.867	2.73438024371212e-15	0	FUS
1198	3.40921125513556e-16	-0.453982798744989	0.326	0.529	3.32307619370008e-15	0	SNHG7
1199	3.71066952252825e-16	0.276761057165476	0.571	0.276	3.6143600660383e-15	0	CCDC88B
1200	3.845919466496e-16	-0.434455748054621	0.015	0.234	3.7408085319244e-15	0	GRAP2
1201	4.10474088454031e-16	-0.37572973697267	0.004	0.213	3.98973861699179e-15	0	GATA3
1202	4.59007664481731e-16	0.273282218180924	0.487	0.218	4.44266518826907e-15	0	TUG1
1203	4.78236883224217e-16	0.308712039225899	0.582	0.288	4.62553131506119e-15	0	NARS1
1204	5.07774110952543e-16	0.29687761443713	0.56	0.278	4.90432877289577e-15	0	TACC1
1205	5.12590178278987e-16	0.253637833338851	0.322	0.108	4.94737528061422e-15	0	TM9SF4
1206	5.3454111850085e-16	0.299045278182533	0.886	0.681	5.15562662822984e-15	0	VAMP8
1207	5.52635042682007e-16	-0.419526405762112	0.176	0.413	5.32298410426904e-15	0	RHOF
1208	5.81045997774501e-16	0.296265805161482	0.597	0.31	5.58461027728416e-15	0	SETX
1209	5.93753551025426e-16	-0.365497179323601	0.007	0.217	5.7027668467735e-15	0	CD40LG
1210	6.00739231013528e-16	-0.44600418018418	0.593	0.705	5.76584071689848e-15	0	SUN2
1211	6.14208418048635e-16	0.315992026094338	0.586	0.304	5.88691199845779e-15	0	PUM1
1212	6.21183856034407e-16	0.298148129590202	0.879	0.63	5.94962812876348e-15	0	MYH9
1213	6.30449397604176e-16	0.35331240285192	0.963	0.89	6.0341762009745e-15	0	ZFP36L2
1214	6.95893342033504e-16	-0.387320366560073	0.004	0.212	6.65131089509191e-15	0	PYHIN1
1215	7.45299500112593e-16	0.322170104888969	0.81	0.545	7.09890042534629e-15	0	LAMTOR5
1216	7.48879177221204e-16	0.285734189362278	0.553	0.267	7.12806697157405e-15	0	RAP2B
1217	7.71402086441186e-16	-0.353541472196185	0.007	0.215	7.33737633739948e-15	0	BCAS4
1218	7.78556312232746e-16	0.309525628437233	0.425	0.181	7.40031476078786e-15	0	PNPLA8
1219	7.89693030162398e-16	0.255571483032536	0.385	0.147	7.50099455477704e-15	0	RALB
1220	8.04973003273434e-16	-0.421490202621855	0.114	0.355	7.64086366236045e-15	0	PTPN4
1221	9.41321832173099e-16	-0.383812184210952	0.641	0.746	8.91666134423666e-15	0	UBXN1
1222	1.00308311622255e-15	0.284189999035499	0.608	0.3	9.48213024003651e-15	0	SSH2
1223	1.11716515610589e-15	0.253643061902678	0.462	0.202	1.05028776075402e-14	0	SIK3
1224	1.1220768870729e-15	-0.336598425807961	0	0.202	1.05418587760266e-14	0	RIC3
1225	1.24049806349274e-15	-0.459374374325664	0.059	0.284	1.16464756840392e-14	0	ARID5B
1226	1.29110119435033e-15	0.276162206581471	0.714	0.423	1.21133084126615e-14	0	BSG
1227	1.30117326407376e-15	-0.380274260884629	0.04	0.26	1.21994958244301e-14	0	TNRC6C
1228	1.31306806121377e-15	-0.525187577758194	0.158	0.385	1.23026438143519e-14	0	RCAN3
1229	1.41613886737352e-15	-0.321056553132931	0	0.2	1.32503265083801e-14	0	STAT4
1230	1.46499884476328e-15	-0.455189664011943	0.436	0.604	1.36888935474387e-14	0	PDCD4
1231	1.58229386306936e-15	0.256563630140018	0.575	0.279	1.4744880498007e-14	0	ATP6V1E1
1232	1.58589291565155e-15	0.280985382478236	0.407	0.168	1.47684267256719e-14	0	PKN2
1233	1.7984188303334e-15	0.280094360776167	0.623	0.321	1.66911203168342e-14	0	TRIM8
1234	1.81782354915229e-15	-0.338054198332205	0.015	0.223	1.68598543720367e-14	0	ABLIM1
1235	1.82716882139619e-15	0.264551869452359	0.615	0.319	1.69237365010691e-14	0	HELZ
1236	1.839217571543e-15	0.255864634209706	0.458	0.196	1.7019052492257e-14	0	IGF2R
1237	1.86608916143673e-15	-0.415644532761361	0.399	0.597	1.72494268593745e-14	0	MPHOSPH8
1238	2.06471939880713e-15	0.321417524195892	0.729	0.453	1.90471401739924e-14	0	WAC
1239	2.08721751068625e-15	0.29561942807282	0.725	0.438	1.92417983766276e-14	0	PSMA4
1240	2.17758693661957e-15	0.269034003147432	0.355	0.136	2.00480647580623e-14	0	KLF7
1241	2.38000355664449e-15	0.278508796323424	0.846	0.578	2.18823691493088e-14	0	MICOS10
1242	2.48839877077183e-15	0.288600338423928	0.513	0.247	2.28332553429983e-14	0	PRKAG2
1243	2.52277934309821e-15	-0.408832910953098	0.179	0.42	2.31333155076509e-14	0	RASAL3
1244	3.23651508129151e-15	0.267112405342317	0.579	0.289	2.95600279937852e-14	0	STAT6
1245	3.25216235218899e-15	0.30750839087011	0.597	0.325	2.96832551866792e-14	0	SHKBP1
1246	3.34583648472388e-15	-0.358313080677355	0.234	0.465	3.05180171550344e-14	0	PRMT1
1247	3.46506807784989e-15	-0.372727468259492	0.004	0.202	3.15637451297795e-14	0	STMN1
1248	3.59930851640431e-15	-0.382029347578571	0.055	0.275	3.27216344530934e-14	0	SUSD3
1249	3.99149769684865e-15	-0.764819453577064	0.011	0.213	3.62631251838367e-14	0	LINC00926
1250	4.41542115455805e-15	0.323891848923585	0.722	0.466	4.00352834507755e-14	0	CDV3
1251	4.60163027590698e-15	-0.555012377893056	0.462	0.615	4.16688059106291e-14	0	ABHD17A
1252	4.66913012522097e-15	0.298644540139857	0.762	0.502	4.22522530976796e-14	0	SQSTM1
1253	4.93775745837253e-15	0.282465550824721	0.755	0.481	4.46537974223012e-14	0	RAB5C
1254	5.61699855600897e-15	0.353211269074491	0.549	0.294	5.05970707075942e-14	0	RFLNB
1255	5.67420421491183e-15	-0.321019510017602	0	0.193	5.10789638248239e-14	0	P2RY10
1256	6.38981817077289e-15	0.277137227148406	0.623	0.336	5.73335281212084e-14	0	MAP4K4
1257	6.98506672237588e-15	0.282979929628597	0.648	0.345	6.2552226246608e-14	0	FLI1
1258	7.11751669843641e-15	0.254689587605706	0.451	0.198	6.36969184454611e-14	0	PAFAH1B2
1259	7.40383241395301e-15	0.270382256661938	0.502	0.23	6.62162232710226e-14	0	LAP3
1260	7.62875158246837e-15	0.25552644600017	0.48	0.217	6.81835143058642e-14	0	UBL3
1261	8.0071770587664e-15	0.252757984228981	0.407	0.168	7.15193577369583e-14	0	TUT7
1262	8.63009160560442e-15	0.277523585069721	0.487	0.232	7.70332156085481e-14	0	SLC38A10
1263	8.76819897528663e-15	-0.357156166051826	0.875	0.897	7.8215287879937e-14	0	RAC2
1264	8.98335489116287e-15	-0.545616403442959	0	0.191	8.0082684088017e-14	0	TNFRSF13C
1265	9.13859499571927e-15	-0.358126711758147	0.062	0.286	8.1361259777661e-14	0	MARCHF9
1266	9.91110919830965e-15	-0.351313479096624	0.048	0.262	8.81250529298379e-14	0	CCND2
1267	1.01747351575706e-14	-0.467619024813502	0.172	0.392	9.04107273065939e-14	0	DENND2D
1268	1.03663520119866e-14	-0.461809609898878	0.315	0.527	9.1935457991688e-14	0	C1orf56
1269	1.10381578537834e-14	-0.515420287829676	0.696	0.755	9.7767555061195e-14	0	UCP2
1270	1.10848741136643e-14	0.295597419720572	0.788	0.514	9.81182333981351e-14	0	ANP32A
1271	1.13940745926466e-14	-0.511314413911724	0.381	0.562	1.00790359257882e-13	0	ILF3-DT
1272	1.22988883434204e-14	-0.280763482257424	0.015	0.214	1.08654643459865e-13	0	SELENOM
1273	1.34705555072202e-14	-0.315263055544634	0.758	0.854	1.18929462180092e-13	0	EDF1
1274	1.38458685813619e-14	-2.30416880905932	0.022	0.222	1.22164732845034e-13	0	IGHM
1275	1.67752945063752e-14	0.279596985384763	0.593	0.316	1.47444882728976e-13	0	SH3GLB1
1276	1.7060857738913e-14	-0.410857458342009	0.095	0.316	1.49763667073326e-13	0	SNHG14
1277	1.74116069293888e-14	0.252940618822357	0.487	0.229	1.52745262572275e-13	0	IQSEC1
1278	1.85527911005009e-14	0.361428248223862	0.788	0.529	1.62549358668702e-13	0	YPEL5
1279	1.8843088791028e-14	0.270478966826411	0.52	0.259	1.64987833387685e-13	0	LMO4
1280	1.95824385648562e-14	0.27411816337475	0.546	0.269	1.7135255803924e-13	0	HNRNPH2
1281	2.00666284713852e-14	0.257421025167817	0.575	0.308	1.7547788821358e-13	0	SP3
1282	2.01568112573753e-14	0.250568762307494	0.381	0.154	1.76154670969435e-13	0	CD83
1283	2.10630213390234e-14	0.422947029342269	0.476	0.238	1.83840933398206e-13	0	AC103591.3
1284	2.15345055628781e-14	-0.354713828198098	0.718	0.804	1.87837077338518e-13	0	ANAPC16
1285	2.22399975572175e-14	-0.369604376361248	0.073	0.29	1.93868029338959e-13	0	SVIP
1286	2.24092408686511e-14	-0.288096050342004	0	0.186	1.95219781457262e-13	0	CD28
1287	2.7323259757077e-14	-0.349192215679503	0.077	0.3	2.37427922166701e-13	0	PHF1
1288	2.82705015226078e-14	-0.306287135839377	0.007	0.197	2.45504172428043e-13	0	ATP8B2
1289	2.92545015245314e-14	-0.35951250402469	0.037	0.242	2.53889256142011e-13	0	OXNAD1
1290	3.43897045713679e-14	-0.31443860907883	0.004	0.189	2.97331701859039e-13	0	INPP4B
1291	3.53093582907341e-14	-0.28989620562746	0	0.183	3.05091462822008e-13	0	SHISAL2A
1292	4.11905799600203e-14	-0.601909290200957	0.007	0.194	3.53910079718877e-13	0	CD22
1293	4.33767458265366e-14	-0.28105097647024	0.004	0.188	3.72229233812391e-13	0	AC008555.4
1294	4.66205339809724e-14	-0.320834737132761	0.055	0.263	3.99318790124336e-13	0	TMEM238
1295	4.72845636086434e-14	0.286433375069229	0.399	0.177	4.04754688988096e-13	0	AC007952.4
1296	4.7868109810041e-14	-0.404701554221958	0.099	0.309	4.09495326965028e-13	0	FKBP11
1297	4.87918763661768e-14	-0.393528440664708	0.795	0.839	4.17138741894074e-13	0	SRSF7
1298	5.32706613355284e-14	-0.36817208593745	0.696	0.762	4.54864735631886e-13	0	GTF3A
1299	5.47270865396169e-14	-0.313156421063342	0.048	0.257	4.6701125335201e-13	0	THEM4
1300	5.88304664127777e-14	-0.387732593425632	0.011	0.198	5.01663057666394e-13	0	PASK
1301	5.8860633209097e-14	-0.489165752044115	0.414	0.6	5.01663057666394e-13	0	GABPB1-AS1
1302	5.91135350382678e-14	0.260231447185973	0.392	0.166	5.03506937589401e-13	0	NIBAN1
1303	6.0453276294184e-14	0.252840908843131	0.399	0.172	5.14600107787266e-13	0	ST8SIA4
1304	6.59537723461067e-14	-0.363877702282272	0.07	0.28	5.60383285948752e-13	0	ATF7IP2
1305	7.18366658876861e-14	-0.357350668740932	0.132	0.349	6.08491020461932e-13	0	AL360181.3
1306	7.6927073236905e-14	0.280788295508522	0.773	0.479	6.50010171590119e-13	0	SH3KBP1
1307	7.77091664655527e-14	0.268309672955033	0.564	0.296	6.56216032943015e-13	0	SEC31A
1308	7.93862631211121e-14	0.302400113324542	0.656	0.395	6.69967525715121e-13	0	RAB2A
1309	7.98510871859462e-14	0.263960111912368	0.571	0.29	6.73477663081468e-13	0	TIMM13
1310	8.47746458642326e-14	0.293901957325831	0.762	0.512	7.13256687530895e-13	0	WASF2
1311	8.59809451788018e-14	-0.405525401470287	0.256	0.468	7.22964321091354e-13	0	PSIP1
1312	1.02673329285308e-13	0.305430332584803	0.832	0.606	8.60693709218839e-13	0	MTDH
1313	1.08166395300299e-13	0.254055941392366	0.546	0.276	9.06189636539551e-13	0	PRNP
1314	1.14813637644921e-13	-0.396699882793619	0.095	0.306	9.60709739540401e-13	0	DGKA
1315	1.16818667890989e-13	-0.477362411276694	0.678	0.738	9.76893450432662e-13	0	FOXP1
1316	1.34552966978087e-13	-1.00391182154119	0.004	0.182	1.12111192630925e-12	0	GZMK
1317	1.3683377001501e-13	-0.313503513341042	0	0.176	1.13873851951895e-12	0	APBA2
1318	1.36833823408397e-13	-0.589882735539117	0	0.176	1.13873851951895e-12	0	CD8A
1319	1.55557274460526e-13	0.256194825658317	0.513	0.257	1.28832852744728e-12	0	PARL
1320	1.66166433090166e-13	0.272922667744394	0.52	0.268	1.37371565603293e-12	0	CMTM3
1321	1.73518045924267e-13	-0.367281668870872	0.077	0.279	1.43277221014084e-12	0	HSPB1
1322	1.8106006392302e-13	0.29539912746238	0.949	0.828	1.49346766006117e-12	0	PNRC1
1323	1.81085529100571e-13	-0.395597905117273	0.495	0.641	1.49346766006117e-12	0	CDC42SE2
1324	1.81311249680732e-13	-0.379094915084269	0.106	0.315	1.49443437573472e-12	0	LDLRAP1
1325	1.91580221699241e-13	0.256988907764241	0.582	0.304	1.57718732424605e-12	0	KDELR2
1326	1.99301466234473e-13	-0.411843093401808	0.293	0.502	1.63977245785388e-12	0	BTN3A2
1327	2.05521303528081e-13	0.269574656810625	0.729	0.451	1.68892894599777e-12	0	PABPN1
1328	2.14262171350016e-13	-0.278747068023768	0	0.173	1.75656719404986e-12	0	S1PR1
1329	2.17398995989029e-13	-0.463716102430446	0.139	0.359	1.78122330265134e-12	0	BIRC3
1330	2.23122048232069e-13	0.30085740526438	0.714	0.477	1.82594175300076e-12	0	OXA1L
1331	2.24648378246155e-13	-0.39208976034795	0.707	0.788	1.83516139595747e-12	0	IKZF1
1332	2.38618102757351e-13	0.267205180538585	0.59	0.318	1.94466694040059e-12	0	SAT2
1333	2.42439749625117e-13	-0.54892302139571	0.476	0.638	1.97347675625693e-12	0	PLAC8
1334	2.5639503016702e-13	-0.416505807436238	0.004	0.179	2.08215138590234e-12	0	NCR3
1335	2.90256925112246e-13	-0.452429814563483	0.15	0.359	2.35436315051293e-12	0	RUNX3
1336	2.98918097894667e-13	-0.356983591805709	0.725	0.806	2.42318950106136e-12	0	PSMB9
1337	3.22310324112022e-13	-0.42026920631853	0.418	0.575	2.60668238050198e-12	0	FAM107B
1338	3.25689747138769e-13	0.285903237211968	0.725	0.473	2.632467656891e-12	0	MRPL33
1339	3.36588979343219e-13	0.303237408352112	0.689	0.441	2.71737398153233e-12	0	VPS29
1340	3.75637631528317e-13	-0.339201986890865	0.048	0.24	3.02376218529486e-12	0	SP140
1341	3.79775410563077e-13	0.273085641707271	0.685	0.413	3.0552843047227e-12	0	PHIP
1342	4.03287468768929e-13	-0.276319209990637	0.004	0.177	3.24065245469922e-12	0	AC243960.1
1343	4.04258233044847e-13	0.27051911083784	0.645	0.374	3.24655897593393e-12	0	MRFAP1
1344	4.18962272540789e-13	-1.1478421140137	0.007	0.182	3.36072648788834e-12	0	IGHD
1345	4.92612510695512e-13	-0.301059116609942	0.004	0.177	3.94004187561515e-12	0	BACH2
1346	5.22936239958711e-13	-0.308219929515065	0	0.168	4.17288576648397e-12	0	CASP17P
1347	5.62623015301196e-13	-0.388289159503739	0.245	0.44	4.48437892924964e-12	0	AP001324.1
1348	5.69748191111159e-13	-0.28446628014795	0.011	0.187	4.53854357210757e-12	0	CD320
1349	6.04518872877014e-13	0.263972526212386	0.498	0.248	4.81273898042492e-12	0	TMPO
1350	6.34866530937879e-13	0.281824114438846	0.769	0.499	5.04850850496963e-12	0	MAP1LC3B
1351	6.51049474609499e-13	0.261555783171738	0.821	0.598	5.17122515213185e-12	0	CD164
1352	6.55324164947295e-13	-0.550386512092132	0.004	0.173	5.20217851516951e-12	0	TRGC2
1353	7.07169515924668e-13	-0.271787670470007	0.007	0.181	5.59439732500313e-12	0	IFITM1
1354	7.93921213506451e-13	0.265786838551667	0.579	0.309	6.27348070775923e-12	0	PHF20L1
1355	8.31955414206999e-13	-0.375109603020205	0.007	0.178	6.55897076123239e-12	0	P2RX5
1356	8.90393318841908e-13	-0.256376511313396	0.952	0.96	6.99965021712876e-12	0	TMA7
1357	8.91085841436304e-13	-0.42437024838274	0.242	0.452	7.00109828528364e-12	0	AL499604.2
1358	9.33628428868601e-13	0.250441261000481	0.586	0.319	7.31448484118728e-12	0	MLXIP
1359	9.56806361555962e-13	-0.347368490998876	0.487	0.621	7.48330154327669e-12	0	C1QBP
1360	9.90309915543029e-13	-0.463336408364011	0.004	0.172	7.73655046328652e-12	0	MATK
1361	9.95009170541236e-13	-0.358553755732236	0.223	0.426	7.76885561556941e-12	0	RPA2
1362	1.18995635505188e-12	-0.267823742127684	0.026	0.205	9.26470824088726e-12	0	ABHD14A
1363	1.33592758552385e-12	0.28181722397311	0.692	0.445	1.03660454284057e-11	0	SSR1
1364	1.35869999755371e-12	-0.338332431245609	0.74	0.796	1.05368102850829e-11	0	STK4
1365	1.44743021350476e-12	-0.446369237452376	0.007	0.176	1.12059900677915e-11	0	SPIB
1366	1.59352666047688e-12	-0.329988836787225	0.44	0.592	1.22818369864287e-11	0	CCT3
1367	1.86062197929742e-12	-0.32841422546069	0.128	0.33	1.43084011841783e-11	0	ZNF428
1368	1.87323850137967e-12	-0.449337763302281	0.344	0.528	1.43973849774008e-11	0	H4C3
1369	2.00849168710813e-12	-0.486885961311797	0.004	0.167	1.54111175523901e-11	0	NAPSB
1370	2.02548942394324e-12	-0.260969411320158	0.004	0.167	1.55156094749556e-11	0	CARD11
1371	2.1122397936616e-12	0.259722492423429	0.645	0.361	1.61621548211674e-11	0	TSPAN14
1372	2.27264759408188e-12	-0.375887258915676	0.088	0.284	1.73702415723028e-11	0	CDC25B
1373	2.45606758557835e-12	-0.394330997484048	0	0.159	1.87617409074712e-11	0	BLK
1374	2.51804535032156e-12	0.268314029647396	0.667	0.402	1.92138718060824e-11	0	SPCS3
1375	2.52567807699091e-12	-0.27953251237053	0.022	0.196	1.92614419459556e-11	0	GALM
1376	2.56541855535879e-12	-0.271973495908486	0.004	0.166	1.95428704441132e-11	0	PARP15
1377	2.65299729321554e-12	-0.366607148012582	0.172	0.37	2.01876970825732e-11	0	CCDC107
1378	2.67081804023186e-12	-0.311657505267004	0.656	0.768	2.02896728450708e-11	0	UXT
1379	2.69229902459864e-12	-0.310440534465172	0.985	0.984	2.04415846007702e-11	0	BTG1
1380	2.99271212487614e-12	-0.478602732528827	0.004	0.166	2.26725105038059e-11	0	IL2RB
1381	3.14052467989953e-12	-0.304030844041123	0.004	0.164	2.377924486875e-11	0	NELL2
1382	3.26777436638531e-12	-0.368341888168937	0.242	0.425	2.47020067772913e-11	0	ABHD14B
1383	3.46844446241416e-12	0.2522648346151	0.436	0.209	2.620454502514e-11	0	FAM53C
1384	3.81207806660715e-12	0.269795049735517	0.802	0.583	2.86592528446399e-11	0	VAPA
1385	3.86383814529014e-12	-0.279710700756897	0.956	0.953	2.90325383388331e-11	0	KLF2
1386	3.89994049034114e-12	-1.96549223543423	0.084	0.27	2.92878300836797e-11	0	NKG7
1387	3.91089580361724e-12	-0.510355380165871	0.238	0.42	2.93540969499838e-11	0	APOBEC3G
1388	4.34675026071208e-12	-0.324760180525944	0.066	0.253	3.25015153858781e-11	0	PIM2
1389	4.73931020629012e-12	-0.250978764196444	0	0.156	3.53408334982316e-11	0	SIRPG
1390	5.77314794585819e-12	0.277920137786208	0.813	0.616	4.28182911460985e-11	0	TMBIM4
1391	5.8959337374897e-12	-0.376723555998984	0	0.154	4.36819232740428e-11	0	LINC01871
1392	6.47987566927874e-12	-0.469187631113778	0.033	0.205	4.79051677901106e-11	0	ITM2C
1393	6.78309285935152e-12	-0.278428736242412	0.022	0.193	5.00393882977228e-11	0	GNB5
1394	7.83747438038886e-12	-0.443532148510903	0.125	0.311	5.75096082264762e-11	0	CHST12
1395	8.4999686762311e-12	-0.329248038078459	0.429	0.585	6.21061371765151e-11	0	PPP1R2
1396	8.69774993917842e-12	-0.367587355685506	0.33	0.511	6.34838950250686e-11	0	EZR
1397	8.88579493034013e-12	-0.321598673807715	0.652	0.763	6.47877467313788e-11	0	UBE2D2
1398	9.59412206441854e-12	-0.438642673751554	0.168	0.364	6.98568450557231e-11	0	PIM1
1399	1.10269310414935e-11	0.254766362183803	0.861	0.656	7.99336427549947e-11	0	COX7B
1400	1.15892038982727e-11	0.348122248691079	0.597	0.369	8.3877091587446e-11	0	DDX3Y
1401	1.17419275295631e-11	-0.382936577613064	0.194	0.384	8.49377982482526e-11	0	RBM38
1402	1.17797700705166e-11	0.277330491649985	0.868	0.663	8.51668100688845e-11	0	EIF2S3
1403	1.20947039532786e-11	-0.407884568502551	0.121	0.311	8.73520490553257e-11	0	MYC
1404	1.31676549039215e-11	-0.367101783518196	0.322	0.489	9.47534540186579e-11	0	TECR
1405	1.35901397829123e-11	-0.416554610657282	0.201	0.387	9.76872359967526e-11	0	SLFN5
1406	1.40705293643246e-11	-0.261267670657093	0	0.149	1.00986660205754e-10	0	CHRM3-AS2
1407	1.46227340193161e-11	0.261102889987224	0.527	0.295	1.04895268566687e-10	0	CTDSP2
1408	1.4703680571937e-11	0.259575132806544	0.799	0.579	1.05366177168204e-10	0	P4HB
1409	1.58014011862487e-11	-0.393472300002908	0.275	0.453	1.13114708179939e-10	0	PARP1
1410	1.74724863223991e-11	-1.08369450648023	0	0.148	1.24623798093425e-10	0	TCL1A
1411	2.29845824797206e-11	-0.344367834800858	0.011	0.166	1.62508549534493e-10	0	ID3
1412	2.32513329139576e-11	-0.252084180951577	0.007	0.159	1.64141777664755e-10	0	SLC25A42
1413	2.33781292415374e-11	-0.349367342901067	0.007	0.159	1.6495234326009e-10	0	CD40
1414	2.37042302781159e-11	-0.273571818233577	0.033	0.2	1.67082069406597e-10	0	WDR54
1415	2.48524164600639e-11	-0.274737569452641	0.044	0.217	1.74817329879704e-10	0	LINC01138
1416	2.80653958168691e-11	-0.259081691449592	0.004	0.152	1.96915280991206e-10	0	C21orf59-TCP10L
1417	2.86625432554821e-11	-0.584110373128575	0.139	0.329	2.01002651862401e-10	0	DUSP2
1418	3.25971505850311e-11	-0.336088202191401	0.326	0.497	2.27437704114298e-10	0	IL16
1419	3.56316207420232e-11	0.256621775967974	0.509	0.273	2.48106325824007e-10	0	ABTB1
1420	3.59032696134529e-11	-0.36593040037746	0.505	0.634	2.49871517122833e-10	0	C9orf16
1421	4.07574327670677e-11	-0.373378903461547	0.344	0.493	2.82654643253184e-10	0	TMC8
1422	4.13968312393403e-11	-0.324241613889211	0	0.143	2.86800185685848e-10	0	MYBL1
1423	4.13968466669183e-11	-0.455959781961745	0	0.143	2.86800185685848e-10	0	VPREB3
1424	4.27092370801783e-11	0.290087493615594	0.762	0.522	2.95743751787479e-10	0	IER5
1425	4.34922599402993e-11	-0.357281889769333	0.004	0.149	3.00863333077721e-10	0	NIBAN3
