p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	peak
586	6.91208106736078e-10	0.208127257078779	0.331	0.096	1.77975219432547e-08	0	chr19-6521897-6522753
587	6.94138814549108e-10	0.24113582077055	0.485	0.189	1.78449250032279e-08	0	chr2-29115193-29116780
588	7.23505263160674e-10	0.232722041218899	0.562	0.222	1.85707244349831e-08	0	chr3-47802622-47803639
589	7.6274853653925e-10	0.252874088278829	0.262	0.067	1.95168281786981e-08	0	chr3-157129210-157130836
590	7.93758871860734e-10	0.231731539086785	0.254	0.062	2.02786197903142e-08	0	chr6-73262774-73263420
591	8.13172516990048e-10	0.223911444199237	0.338	0.102	2.07099737764059e-08	0	chr1-155000894-155001454
592	8.41831688991908e-10	0.201554976235169	0.231	0.051	2.13733887425294e-08	0	chr13-73715350-73716137
593	8.68339075070858e-10	0.241875503818732	0.269	0.069	2.20122611352328e-08	0	chr12-459322-460753
594	8.79939404502645e-10	0.21683350063826	0.354	0.113	2.22718511408583e-08	0	chr1-38046218-38047396
595	9.21553347653914e-10	0.221345130685394	0.262	0.064	2.32891321314514e-08	0	chr16-30382510-30382856
596	9.34361036611439e-10	0.245453262391745	0.585	0.24	2.35440189970715e-08	0	chr16-10942133-10942775
597	9.34514676850054e-10	0.26131189189897	0.631	0.269	2.35440189970715e-08	0	chr3-141311462-141312184
598	9.40841007483352e-10	0.233075025707484	0.262	0.064	2.36669928395505e-08	0	chr19-14369664-14369999
599	9.67907821786008e-10	0.248762965534274	0.446	0.162	2.43105191557786e-08	0	chr19-40605314-40605911
600	9.77121176374553e-10	0.230149685557156	0.238	0.056	2.45043436206886e-08	0	chr5-119308482-119309644
601	9.87240432797412e-10	0.251301683903681	0.338	0.107	2.47202589105358e-08	0	chrX-46572750-46574500
602	1.01086826657569e-09	0.207849400643643	0.331	0.1	2.52347236790297e-08	0	chr18-63155088-63155771
603	1.01450316720659e-09	0.227709493219223	0.254	0.062	2.52869160824583e-08	0	chr1-52423814-52424559
604	1.10392448334052e-09	0.218280712529086	0.585	0.24	2.73079567057164e-08	0	chr10-59906120-59907188
605	1.1186567880286e-09	0.204401616554964	0.254	0.062	2.76306539377925e-08	0	chr10-130300686-130301899
606	1.18988429273562e-09	0.207421781807109	0.308	0.087	2.93457005690339e-08	0	chr11-43868803-43869587
607	1.2035298899503e-09	0.219499668245361	0.231	0.051	2.96376022222949e-08	0	chr16-3074821-3075378
608	1.21535145389744e-09	0.237493808630547	0.377	0.129	2.9883776890427e-08	0	chr1-25266670-25268448
609	1.21824222546036e-09	0.229445047464979	0.569	0.236	2.9909947052682e-08	0	chr1-52552169-52553867
610	1.28528687155005e-09	0.254794103355547	0.454	0.164	3.14616708647289e-08	0	chr9-137028067-137029191
611	1.30982927019074e-09	0.223799916298488	0.308	0.091	3.20145733263336e-08	0	chr14-75247316-75247967
612	1.37411864306543e-09	0.203815951052192	0.477	0.178	3.33865977727588e-08	0	chr8-143928284-143928970
613	1.41478278794257e-09	0.22778732642591	0.562	0.236	3.4272903750514e-08	0	chr17-62965585-62966669
614	1.46649812348455e-09	0.212211856297264	0.362	0.113	3.54732249190295e-08	0	chr6-13427865-13428705
615	1.50907516030585e-09	0.221155066874359	0.554	0.222	3.64492844029036e-08	0	chr10-5977034-5978268
616	1.53283842291316e-09	0.23295068468562	0.285	0.076	3.68777935533422e-08	0	chr15-41558846-41559493
617	1.53357214275928e-09	0.262395914507092	0.531	0.218	3.68777935533422e-08	0	chr5-88268485-88269539
618	1.56029198959406e-09	0.21381186622513	0.385	0.131	3.746531029559e-08	0	chr19-19459602-19461297
619	1.64142815428317e-09	0.241263343019754	0.385	0.136	3.93478192801552e-08	0	chr19-58513645-58514375
620	1.77106374136575e-09	0.208516534775721	0.377	0.124	4.23400581439496e-08	0	chr2-74120007-74120719
621	1.93309236315379e-09	0.240389999436649	0.431	0.16	4.61384788551449e-08	0	chr3-113532002-113533983
622	1.9745480790508e-09	0.217909236280141	0.269	0.071	4.69540983640691e-08	0	chr2-43136838-43137400
623	2.03055281385654e-09	0.20680968973689	0.438	0.16	4.80525041614374e-08	0	chr16-30185569-30186293
624	2.06099798990579e-09	0.213578817404155	0.562	0.229	4.8702601850934e-08	0	chr7-5822753-5823451
625	2.11623515507702e-09	0.233451112696987	0.277	0.076	4.99358312673506e-08	0	chr6-25041011-25043237
626	2.19537875041711e-09	0.244797111302006	0.323	0.1	5.17288092328498e-08	0	chr1-154157552-154158666
627	2.19985943207303e-09	0.244176172431542	0.285	0.082	5.17599110052125e-08	0	chr14-91350887-91351637
628	2.2267017656475e-09	0.221096618952562	0.346	0.111	5.23163100634769e-08	0	chr1-110674310-110675122
629	2.23613579261648e-09	0.201242646378361	0.231	0.053	5.24626930370881e-08	0	chr11-124762893-124763443
630	2.26995641599548e-09	0.211760693057265	0.454	0.176	5.31799803552818e-08	0	chr1-92484565-92486451
631	2.29744833686207e-09	0.256855409652286	0.523	0.204	5.35940369864007e-08	0	chr4-6269341-6269972
632	2.34723850672389e-09	0.241845747308076	0.515	0.204	5.46776355421202e-08	0	chr19-57499562-57500374
633	2.38138167233756e-09	0.242800475855122	0.585	0.251	5.53156117251063e-08	0	chr12-132908242-132909132
634	2.4264697554734e-09	0.211806089723167	0.485	0.191	5.62831001637853e-08	0	chr16-28140940-28142375
635	2.57872427418917e-09	0.203520475268704	0.646	0.267	5.95616201891705e-08	0	chr6-96923941-96925080
636	2.58403921322071e-09	0.20242552842843	0.615	0.258	5.96003185291583e-08	0	chr10-12348827-12349942
637	2.66752487039565e-09	0.210398280782166	0.223	0.051	6.14393632596331e-08	0	chr2-74530580-74531010
638	2.73888975164763e-09	0.221180554294033	0.323	0.098	6.29944642878954e-08	0	chr11-128290137-128290819
639	2.78189864817952e-09	0.210777874661967	0.546	0.222	6.38939302420588e-08	0	chr9-99906241-99907370
640	2.80571752962371e-09	0.235638167977658	0.292	0.084	6.43389570574887e-08	0	chr7-4883397-4884023
641	2.82105005933874e-09	0.24961324386004	0.5	0.196	6.43419439717706e-08	0	chr11-406678-407670
642	2.82803421288238e-09	0.215784177872154	0.223	0.049	6.44115274967481e-08	0	chr6-157054478-157054952
643	2.83331768813021e-09	0.218547006363458	0.238	0.058	6.44422367511393e-08	0	chr20-63736266-63736645
644	2.88598444477913e-09	0.258882439299306	0.492	0.196	6.55490724933468e-08	0	chr3-186567024-186567521
645	3.06365318514462e-09	0.208056704650899	0.308	0.091	6.93919565144237e-08	0	chr10-6927531-6928739
646	3.08763691182529e-09	0.209417978606185	0.223	0.051	6.98385940166449e-08	0	chr9-86945980-86946734
647	3.17511644108655e-09	0.26053378369998	0.292	0.087	7.12241627497581e-08	0	chr10-132158465-132160578
648	3.17762250663381e-09	0.215360099613305	0.3	0.089	7.12241627497581e-08	0	chr1-101238792-101239574
649	3.18578630315113e-09	0.232714244405242	0.4	0.142	7.12710881153046e-08	0	chr1-153545062-153546076
650	3.20546213493532e-09	0.228098969093594	0.246	0.062	7.1613435090997e-08	0	chr19-38636865-38637373
651	3.24918630849798e-09	0.236356606712381	0.477	0.187	7.23927550856639e-08	0	chr15-40405457-40406079
652	3.38309883996239e-09	0.221459200138008	0.254	0.064	7.50699547469162e-08	0	chr3-48478653-48479674
653	3.56116356308077e-09	0.249813913472276	0.285	0.082	7.88075871743387e-08	0	chr12-53231900-53233035
654	3.6485382925205e-09	0.216577053527905	0.285	0.078	8.04151589210171e-08	0	chr5-139637278-139638117
655	3.89274267499429e-09	0.226932259359854	0.338	0.109	8.53380910919766e-08	0	chr19-17751345-17751777
656	4.06986980280331e-09	0.200551755050289	0.523	0.207	8.88642505209426e-08	0	chr15-90902293-90903501
657	4.25680936253658e-09	0.250604271894365	0.554	0.231	9.25757106519244e-08	0	chr7-129502205-129503077
658	4.35336960121055e-09	0.231252809328917	0.323	0.102	9.45501068825252e-08	0	chr9-131277807-131279143
659	4.39748142792868e-09	0.208007044159334	0.238	0.058	9.52554971742858e-08	0	chr1-161738559-161739322
660	4.41858013591022e-09	0.226474589793545	0.323	0.098	9.55860875900472e-08	0	chr13-114142300-114143450
661	4.57467363301865e-09	0.251785771806057	0.262	0.071	9.87020492942205e-08	0	chr17-48441315-48441704
662	4.96861297699664e-09	0.226535801225425	0.508	0.204	1.0691985034336e-07	0	chr22-32474267-32475676
663	5.2426706414617e-09	0.219250027185394	0.246	0.064	1.12374312074053e-07	0	chr1-226653275-226653981
664	5.26766532848892e-09	0.243176584710412	0.354	0.122	1.12762467214816e-07	0	chr15-75349808-75350470
665	5.43820528938605e-09	0.206783116813783	0.254	0.064	1.16056023526701e-07	0	chr1-24536493-24536893
666	5.44278371204851e-09	0.207711414811024	0.431	0.16	1.16056023526701e-07	0	chr4-26583429-26584519
667	5.78381009765655e-09	0.248828310764114	0.415	0.156	1.23007369037953e-07	0	chr17-50560382-50561286
668	5.79596998894178e-09	0.231389367905128	0.354	0.12	1.23106101866291e-07	0	chr14-104794806-104796048
669	6.0804057727968e-09	0.208796349802927	0.262	0.071	1.28480935400413e-07	0	chr5-138438774-138439371
670	6.43909871050319e-09	0.208695282635686	0.562	0.233	1.35710013491892e-07	0	chr6-158559754-158560925
671	6.66037044555332e-09	0.209399800513666	0.515	0.209	1.39833623610745e-07	0	chr12-40105197-40106499
672	6.72579553847787e-09	0.201776277772311	0.231	0.056	1.41026411956611e-07	0	chr3-196502639-196503137
673	6.84021655877227e-09	0.210879388209323	0.585	0.253	1.43059241847324e-07	0	chr9-133148854-133149822
674	7.83061837557383e-09	0.212089762043267	0.254	0.067	1.61911876917168e-07	0	chr9-136882585-136882866
675	7.90560434677952e-09	0.207229613584289	0.231	0.058	1.63256212840935e-07	0	chr10-22681790-22682818
676	8.30120437706024e-09	0.226794727346732	0.262	0.073	1.70994368400929e-07	0	chr10-35132102-35132416
677	8.36029956313423e-09	0.218902480193811	0.3	0.093	1.71779505201865e-07	0	chr20-48760255-48760870
678	8.58471077560239e-09	0.229284388918178	0.285	0.084	1.75948965783811e-07	0	chr5-143222187-143223396
679	8.76374492476164e-09	0.208115324784452	0.438	0.164	1.79393858609871e-07	0	chr1-150234453-150235088
680	8.84586612140293e-09	0.243951479028181	0.377	0.136	1.80848818482015e-07	0	chr19-52786165-52787296
681	8.9189015683914e-09	0.201491689614304	0.615	0.273	1.81860667777864e-07	0	chr14-99604122-99604790
682	8.93087110546296e-09	0.237246725406361	0.492	0.202	1.81860667777864e-07	0	chr11-64225844-64227002
683	9.04073468365467e-09	0.20626866744721	0.485	0.198	1.83686192530433e-07	0	chr2-24919128-24920774
684	9.19916675555895e-09	0.212699927134141	0.377	0.129	1.86442518303259e-07	0	chr6-31203380-31204431
685	9.21654730562496e-09	0.213802978294964	0.223	0.053	1.86563879699523e-07	0	chr18-54223249-54223675
686	9.34042956629039e-09	0.232055069862214	0.215	0.051	1.88483477373174e-07	0	chrX-73214443-73215546
687	9.34590764698444e-09	0.22888705133971	0.246	0.064	1.88483477373174e-07	0	chr12-122898548-122898958
688	1.00160579355802e-08	0.230202416035766	0.354	0.12	2.01255171476148e-07	0	chr6-158649711-158650091
689	1.01197588415215e-08	0.202541253080257	0.238	0.06	2.0308967008426e-07	0	chr17-35460384-35461063
690	1.0311637101313e-08	0.213528660086525	0.323	0.107	2.06434436639489e-07	0	chr15-50907075-50907672
691	1.08278115910563e-08	0.207073868546048	0.415	0.156	2.15713190529365e-07	0	chr6-53651268-53652380
692	1.09786790907089e-08	0.21514328240933	0.608	0.276	2.17923453078119e-07	0	chr1-154955139-154956465
693	1.09935179507312e-08	0.22125067402865	0.469	0.189	2.17953813512318e-07	0	chr11-124875994-124877046
694	1.13632198221256e-08	0.21768343660913	0.577	0.24	2.25010988884074e-07	0	chr2-168246321-168248105
695	1.15012051533129e-08	0.219280203448604	0.277	0.08	2.26920163362232e-07	0	chr6-89079648-89079950
696	1.16857374671639e-08	0.213767877581638	0.246	0.064	2.30283558077348e-07	0	chr1-54800861-54801819
697	1.19060522613915e-08	0.214530666039878	0.492	0.207	2.34343163260273e-07	0	chr19-3275495-3276676
698	1.23704383109639e-08	0.224317566880875	0.315	0.104	2.42899637626313e-07	0	chr17-36722059-36722896
699	1.24209773925871e-08	0.223784673803753	0.269	0.08	2.43599911114978e-07	0	chr12-89949891-89950354
700	1.26013436881114e-08	0.206002276007772	0.4	0.149	2.46841631861857e-07	0	chr7-116953015-116954656
701	1.29041187903018e-08	0.230863955950366	0.223	0.056	2.52169271252962e-07	0	chr8-120749188-120749956
702	1.29972339410298e-08	0.20475090851317	0.715	0.329	2.53419094167332e-07	0	chr3-196711589-196712948
703	1.31450030954456e-08	0.213542555320034	0.277	0.082	2.55656259728048e-07	0	chr2-96839029-96839803
704	1.33400641596747e-08	0.212085640374203	0.285	0.087	2.58835178529422e-07	0	chr4-680788-682171
705	1.36361054678641e-08	0.218716294456063	0.308	0.098	2.63359742482082e-07	0	chr19-17235314-17236015
706	1.36435587939545e-08	0.210814285065115	0.446	0.176	2.63359742482082e-07	0	chr1-23554639-23555249
707	1.36536652031807e-08	0.207030958441703	0.608	0.271	2.63359742482082e-07	0	chr20-63519802-63521333
708	1.48368732099396e-08	0.208274878054259	0.454	0.173	2.84173842907569e-07	0	chrX-46545096-46545907
709	1.48811030982595e-08	0.209098995335062	0.238	0.062	2.84688019085394e-07	0	chr4-153438976-153439942
710	1.49973443166799e-08	0.215972860973103	0.262	0.073	2.86577025122461e-07	0	chr6-16322594-16323035
711	1.52840718925886e-08	0.205155658953954	0.269	0.078	2.9171557262591e-07	0	chr16-21645285-21645935
712	1.54490910736682e-08	0.223814427913128	0.377	0.131	2.94521903867742e-07	0	chr1-206803172-206803752
713	1.5962072710039e-08	0.210189828712715	0.262	0.073	3.03242346519255e-07	0	chr9-89489714-89490427
714	1.66345918332618e-08	0.200056921794578	0.331	0.109	3.14922631053751e-07	0	chr5-102296121-102297119
715	1.683645969907e-08	0.201420433891641	0.523	0.218	3.18009070394429e-07	0	chr1-154961333-154962545
716	1.73164082681894e-08	0.243199474996044	0.515	0.213	3.25946553792953e-07	0	chr7-100119085-100120410
717	1.74342726697116e-08	0.205378047909115	0.277	0.082	3.27412441788071e-07	0	chr6-27890476-27891004
718	1.78935105187166e-08	0.219248801599406	0.269	0.08	3.34884718005147e-07	0	chr8-133059954-133060730
719	1.86836484608372e-08	0.237186432173639	0.385	0.142	3.48477707511014e-07	0	chr5-35617394-35618228
720	1.88133835733173e-08	0.20142184113796	0.346	0.122	3.50067925942997e-07	0	chr12-48818190-48819014
721	1.91079876156318e-08	0.223595028345683	0.338	0.116	3.54374184817198e-07	0	chr1-12617548-12618796
722	1.97535043893804e-08	0.206144038482671	0.577	0.244	3.65517952407337e-07	0	chr10-92848193-92849267
723	1.99140885661758e-08	0.209933375089065	0.285	0.087	3.68073492505299e-07	0	chr17-29617162-29617542
724	2.02160062353176e-08	0.213168793183685	0.338	0.113	3.73232602152832e-07	0	chr13-41465169-41465692
725	2.12861012572134e-08	0.241889428606694	0.369	0.136	3.90786092139155e-07	0	chr15-78076901-78077881
726	2.13592598766772e-08	0.218774129976	0.254	0.073	3.91690078096827e-07	0	chr10-30701374-30702052
727	2.19703618006584e-08	0.214332565305131	0.346	0.124	4.01099938514584e-07	0	chr1-39490827-39491974
728	2.23477219607875e-08	0.218502693842414	0.623	0.289	4.07081529287939e-07	0	chr1-36306304-36307358
729	2.24365593310574e-08	0.207465706377344	0.385	0.142	4.08245661783774e-07	0	chr9-113376548-113377473
730	2.2584663905192e-08	0.212044267073666	0.262	0.073	4.10484412998252e-07	0	chr6-13454474-13455217
731	2.4460610027276e-08	0.221412838218081	0.331	0.111	4.41153028421445e-07	0	chr1-32249835-32250579
732	2.46812137141265e-08	0.211851957474879	0.408	0.158	4.44641975558344e-07	0	chr21-39313204-39314416
733	2.50549366667647e-08	0.203952193146684	0.323	0.109	4.50383801158001e-07	0	chr16-28984659-28985477
734	2.53394798130993e-08	0.254125992189233	0.469	0.193	4.54500899692567e-07	0	chr4-155376337-155377210
735	2.66653128101788e-08	0.232031073889886	0.323	0.111	4.77236243256271e-07	0	chr6-41560492-41561384
736	2.6747384150203e-08	0.224952066310466	0.223	0.058	4.78182492187473e-07	0	chr2-219277779-219278063
737	2.79861334512903e-08	0.22989492139338	0.492	0.2	4.98153175432968e-07	0	chr7-94509345-94510937
738	2.80874024640785e-08	0.213452144370245	0.492	0.204	4.99412923726113e-07	0	chr1-181033225-181034333
739	2.82468265391877e-08	0.223999120769974	0.238	0.064	5.01702854019238e-07	0	chr9-15299378-15300062
740	2.85660416030259e-08	0.203616046983015	0.308	0.1	5.05727024098543e-07	0	chr17-35244388-35244814
741	2.86350331588559e-08	0.255552960556134	0.323	0.116	5.06400975172165e-07	0	chr15-90929939-90930443
742	2.9269420986608e-08	0.200133743905018	0.5	0.204	5.15046261846966e-07	0	chr2-170973347-170974113
743	3.12159024131386e-08	0.215984525669056	0.292	0.093	5.46144890937562e-07	0	chr14-53217315-53217953
744	3.16192290044872e-08	0.200690301541968	0.4	0.149	5.50847334231365e-07	0	chr5-177431471-177432035
745	3.25408596725839e-08	0.267563612591216	0.346	0.127	5.64501184320163e-07	0	chr5-139847874-139848864
746	3.26808672959183e-08	0.220160987584158	0.331	0.113	5.66330034749162e-07	0	chr8-144082337-144082834
747	3.41538785636122e-08	0.210813991162518	0.369	0.138	5.89361343896432e-07	0	chr17-409766-410649
748	3.44693203438446e-08	0.206331527931535	0.223	0.058	5.94178515737683e-07	0	chr8-29408305-29408901
749	3.58281937893657e-08	0.205780116962334	0.277	0.084	6.16953208722032e-07	0	chr11-554797-555457
750	3.74460180429062e-08	0.221934599089411	0.454	0.187	6.40100199864961e-07	0	chr9-37800448-37801478
751	3.7803437859899e-08	0.206456930660948	0.238	0.064	6.44863644160111e-07	0	chr9-89535823-89537047
752	3.8284941553213e-08	0.206924927277347	0.592	0.273	6.50367430368689e-07	0	chr19-55605006-55606473
753	3.86368583026199e-08	0.207040764363252	0.377	0.136	6.54873915847371e-07	0	chr22-37905995-37906878
754	3.91305962404935e-08	0.207394233119319	0.254	0.071	6.61303038219113e-07	0	chr14-93962765-93963337
755	4.16969231190991e-08	0.204043338226634	0.369	0.136	6.98033785039611e-07	0	chr8-119855631-119856354
756	4.17302806273681e-08	0.226854551795388	0.331	0.113	6.98033785039611e-07	0	chr7-12257447-12258124
757	4.25900882628989e-08	0.211993042829683	0.569	0.251	7.10239598160114e-07	0	chr20-10034806-10035376
758	4.58716696220906e-08	0.233660158614982	0.377	0.144	7.55728834739794e-07	0	chrX-71111303-71112385
759	4.77840085515281e-08	0.204828194249201	0.362	0.131	7.83294218258082e-07	0	chr7-24820991-24821853
760	4.82399309043321e-08	0.213054778661591	0.338	0.12	7.88846307254e-07	0	chr2-38665813-38667810
761	4.83153911929508e-08	0.206503547214543	0.469	0.189	7.88846307254e-07	0	chr2-105337032-105338152
762	5.10034368553673e-08	0.222851587625572	0.354	0.127	8.27782241767587e-07	0	chr16-58249588-58250314
763	5.26029744436979e-08	0.238726447791877	0.554	0.244	8.51211768270748e-07	0	chr16-29961564-29962358
764	5.30138858423435e-08	0.235487566008964	0.546	0.24	8.56169028159977e-07	0	chr12-12561671-12563127
765	5.32811940480073e-08	0.217340186570362	0.438	0.178	8.58792159183235e-07	0	chr17-28371285-28372548
766	5.38674315450262e-08	0.216371703816088	0.308	0.102	8.67387471958061e-07	0	chr16-67644699-67645478
767	5.4307210187916e-08	0.218306270585228	0.369	0.138	8.73609895910916e-07	0	chr8-140098549-140099755
768	5.44409759389883e-08	0.213960278434907	0.3	0.1	8.74630366566503e-07	0	chr17-67475124-67475841
769	5.45107736211535e-08	0.204497886893225	0.469	0.198	8.74630366566503e-07	0	chr19-57527114-57527865
770	5.83607103376276e-08	0.200366150548732	0.354	0.124	9.29683844833647e-07	0	chr6-144151097-144151846
771	6.44755450765491e-08	0.220845777529485	0.285	0.093	1.01621898573009e-06	0	chr14-50061768-50062913
772	6.8860086556411e-08	0.204998931335303	0.392	0.151	1.07395502614075e-06	0	chr10-72088189-72089159
773	6.96420901174034e-08	0.201448550175351	0.208	0.053	1.0851178570529e-06	0	chr4-174522307-174523243
774	7.04790268873698e-08	0.213600787463933	0.469	0.207	1.09638081122584e-06	0	chr15-41416720-41417608
775	7.06583013822878e-08	0.205224671212297	0.392	0.151	1.09677757671691e-06	0	chr6-16759662-16760523
776	7.88480630234887e-08	0.210280381469117	0.4	0.158	1.20561706822843e-06	0	chr12-39619525-39620445
777	8.0430050947921e-08	0.210136182277719	0.231	0.064	1.22727000271777e-06	0	chr3-60010501-60011363
778	8.09656533663629e-08	0.206424149402514	0.377	0.142	1.23224306647543e-06	0	chr1-40708686-40709550
779	8.23459016051608e-08	0.2114643813096	0.331	0.12	1.25208587250335e-06	0	chr2-183037878-183038818
780	8.41183231483626e-08	0.212333436284325	0.546	0.244	1.27430310811988e-06	0	chr11-101914719-101915402
781	8.83580051475975e-08	0.216095359702125	0.231	0.064	1.33068095769152e-06	0	chr9-94860718-94861583
782	9.10626746049293e-08	0.228168216108059	0.277	0.089	1.36435714485848e-06	0	chr10-33138964-33139606
783	9.59553936359423e-08	0.200196426612033	0.569	0.253	1.42592153011088e-06	0	chr5-14871497-14872908
784	9.63366684455883e-08	0.202132317381637	0.515	0.222	1.43028946732997e-06	0	chr3-113019038-113019979
785	9.75762423286646e-08	0.208802665891059	0.315	0.111	1.44476360250833e-06	0	chr4-152100087-152101226
786	1.00779385991418e-07	0.224876397096812	0.292	0.1	1.48949749548327e-06	0	chr1-41919809-41920365
787	1.02490879520518e-07	0.201869280996857	0.492	0.211	1.51342109965141e-06	0	chr14-63727157-63728527
788	1.04032788452015e-07	0.236337087962786	0.431	0.176	1.52708308714605e-06	0	chr17-50372692-50373469
789	1.0413886671836e-07	0.230927215224176	0.269	0.089	1.52708308714605e-06	0	chr16-53518753-53519578
790	1.04284641057932e-07	0.213621924298802	0.269	0.087	1.52708308714605e-06	0	chr11-116853435-116854179
791	1.06604370724337e-07	0.21673286412088	0.331	0.116	1.55316118770617e-06	0	chr14-68685406-68686195
792	1.07784117354377e-07	0.202593164590697	0.215	0.058	1.56756012948072e-06	0	chr22-36435458-36436154
793	1.09966385623486e-07	0.206071636162497	0.223	0.062	1.59504830023933e-06	0	chr12-44847754-44848660
794	1.154271058476e-07	0.206638040673171	0.6	0.271	1.66687326751349e-06	0	chr12-14960896-14962026
795	1.2450402945476e-07	0.207684355192193	0.415	0.169	1.7932084312675e-06	0	chr1-13699952-13701091
796	1.34536447875112e-07	0.225857038615068	0.462	0.207	1.92921967635974e-06	0	chr7-64902912-64903722
797	1.35375902508278e-07	0.207023098251629	0.415	0.171	1.93617098644153e-06	0	chr22-30425698-30426888
798	1.3702365333148e-07	0.202829282540844	0.469	0.198	1.95461615588529e-06	0	chr17-77444877-77446360
799	1.41082651017221e-07	0.202950961354069	0.392	0.156	2.00727149700956e-06	0	chr19-45769269-45769706
800	1.45961122560898e-07	0.211939287111694	0.262	0.082	2.07128192639277e-06	0	chr21-29018951-29019589
801	1.46739261867834e-07	0.213832530391597	0.208	0.056	2.08052134402394e-06	0	chr1-169692814-169693355
802	1.61881156986918e-07	0.219543852545702	0.569	0.262	2.26966252296042e-06	0	chr1-24930094-24930669
803	1.66257898363743e-07	0.210569295253221	0.238	0.071	2.32505494757015e-06	0	chr6-28884362-28885210
804	1.69769612434109e-07	0.222983293468331	0.254	0.078	2.36809810325466e-06	0	chr16-48613050-48613472
805	1.75924049157692e-07	0.20199753067143	0.238	0.071	2.44353878626495e-06	0	chr3-15291945-15292524
806	1.7887166320832e-07	0.214519080435181	0.469	0.204	2.47607976052362e-06	0	chr7-1939973-1940985
807	1.89051793575034e-07	0.220696928860775	0.377	0.149	2.59506468699476e-06	0	chr5-10563484-10564817
808	1.8945372817131e-07	0.202036693199197	0.531	0.236	2.59622950002793e-06	0	chr19-7868765-7870046
809	1.94515917365682e-07	0.2204641389788	0.646	0.313	2.65670780882436e-06	0	chr5-172006061-172007294
810	1.95205269653494e-07	0.216193419814324	0.277	0.091	2.66168317722367e-06	0	chr7-44856800-44857346
811	2.00991588068242e-07	0.241736254899224	0.4	0.16	2.73375269618399e-06	0	chr19-16070327-16070984
812	2.06964284506478e-07	0.210485688172832	0.485	0.209	2.80103068022982e-06	0	chrX-48521419-48522045
813	2.0750329689683e-07	0.200518594161755	0.285	0.1	2.80600659783855e-06	0	chr12-56126193-56126405
814	2.11173792679883e-07	0.203706011712601	0.454	0.196	2.84389969484027e-06	0	chr5-181222024-181222709
815	2.20306045285978e-07	0.200746331990066	0.238	0.073	2.9474932986954e-06	0	chr4-87235707-87236392
816	2.25698943373489e-07	0.213276955407527	0.392	0.156	3.00736037159012e-06	0	chr6-166487934-166488679
817	2.27146849067577e-07	0.226912914794556	0.392	0.162	3.02173582480149e-06	0	chr11-65424991-65425470
818	2.29710117938546e-07	0.238692719318614	0.492	0.222	3.05087825738981e-06	0	chr6-158644139-158645133
819	2.37195356395994e-07	0.20173885847815	0.262	0.084	3.14010602776136e-06	0	chr12-21437563-21438376
820	2.49601824346292e-07	0.203333048437585	0.269	0.093	3.2884249265367e-06	0	chr9-126723328-126723652
821	2.57257445895203e-07	0.212687749807799	0.477	0.211	3.37297672856672e-06	0	chr6-84227235-84228371
822	2.69654500250382e-07	0.214287873333749	0.408	0.171	3.51581377078046e-06	0	chr11-118607715-118609020
823	2.77457990773761e-07	0.211629894091122	0.515	0.242	3.59466143742968e-06	0	chr3-129120300-129120953
824	3.00962878880434e-07	0.209805479580883	0.208	0.058	3.85646956537245e-06	0	chr1-6348041-6349133
825	3.15128304006524e-07	0.20244240673565	0.338	0.133	4.01598529681777e-06	0	chr12-50283175-50284031
826	4.31180515723092e-07	0.212430463569031	0.308	0.116	5.31702720292271e-06	0	chr6-26195349-26195874
827	4.70248156427033e-07	0.200233155403531	0.3	0.107	5.71698872282783e-06	0	chr11-1574296-1574921
828	4.79603950057859e-07	0.204621010966342	0.462	0.198	5.80487382568182e-06	0	chr2-234496416-234497630
829	5.20285490914216e-07	0.205087730679453	0.238	0.078	6.2100548099207e-06	0	chr12-64679536-64680055
830	5.22052696413369e-07	0.209569050302014	0.423	0.189	6.22660958227628e-06	0	chr15-34038234-34039272
831	5.49575095416997e-07	0.206589401919374	0.331	0.129	6.51218651414526e-06	0	chr1-109113640-109114313
832	6.13965647683262e-07	0.215852928247764	0.469	0.213	7.12565658856208e-06	0	chr5-50440332-50441689
833	6.16267338573315e-07	0.201684712649584	0.677	0.34	7.14730448758967e-06	0	chr1-22024522-22026263
834	6.41012933812127e-07	0.231978562177791	0.323	0.129	7.37164873883946e-06	0	chr4-1055655-1056332
835	7.69038943158377e-07	0.227701034118536	0.269	0.096	8.66147299392131e-06	0	chr8-27772402-27772808
836	8.79961918811495e-07	0.23743501386635	0.362	0.156	9.6778081816367e-06	0	chr8-80170880-80171905
846	3.21387005529166e-20	0.771918598060231	0.339	0.054	5.26303360254562e-16	1	chr17-19386373-19386912
847	1.8631720584459e-18	0.769891211583353	0.435	0.123	1.5255652814555e-14	1	chr20-50274883-50275400
848	9.005726909117e-18	0.726680743633856	0.391	0.097	4.91592612879e-14	1	chr6-11350197-11350827
849	7.04502393829133e-17	0.755550288901309	0.435	0.135	2.30738624026917e-13	1	chr9-129777095-129777845
850	2.73498899859084e-16	0.752517188166795	0.426	0.138	6.39831140584622e-13	1	chr6-44058508-44059517
851	2.1259286672839e-15	0.714315124931362	0.443	0.159	3.86824531727125e-12	1	chr6-13302555-13303343
852	9.2786221798096e-15	0.676187421188044	0.313	0.069	1.38133378924147e-11	1	chr6-41271930-41272570
